Identifiant arc,Libelle,Identifiant noeud amont,Identifiant noeud aval,cost
5021,Rue_Fbg_St_Martin,835,2653,31.50499181188386
1529,Joseph_Kessel,815,2712,11.049716418161298
1581,Bd_de_la_Chapelle,839,838,22.3686558377857
4044,Bd_Ney,896,2000,18.3050555619833
5456,PI_Lac_Superieur,2863,2856,
656,Froidevaux,383,382,17.33396002934114
1046,Bd_Lefebvre,583,582,16.67668679032418
4385,Av_Foch,2352,2351,20.512004023225785
5331,PE_Montreuil,817,771,366.2105006044648
1802,Souterrain_Pantin_N_S,959,960,8.179951042850774
5021,Rue_Fbg_St_Martin,835,2653,25.140230884269087
5584,Lecourbe,2934,2935,18.483796669126896
1529,Joseph_Kessel,815,2712,15.969926900110115
1580,Bd_de_la_Chapelle,837,838,
4044,Bd_Ney,896,2000,18.132817954665462
5441,PE_Lac_Superieur,2445,2857,597.6797762963453
656,Froidevaux,383,382,16.91168449787935
4385,Av_Foch,2352,2351,28.096795782270895
5331,PE_Montreuil,817,771,37.04890822653267
1802,Souterrain_Pantin_N_S,959,960,0.1358218374491128
5021,Rue_Fbg_St_Martin,835,2653,23.163028976292704
5584,Lecourbe,2934,2935,22.63296283965219
1580,Bd_de_la_Chapelle,837,838,
5360,PI_Louis_Lumiere,776,818,483.8386089752644
5441,PE_Lac_Superieur,2445,2857,596.4984193641062
656,Froidevaux,383,382,17.17536171164616
5910,Bd_Indochine,960,798,4.565614989155105
5021,Rue_Fbg_St_Martin,835,2653,12.927591604052203
5584,Lecourbe,2934,2935,18.575961171038834
1580,Bd_de_la_Chapelle,837,838,36.99355164243682
5360,PI_Louis_Lumiere,776,818,
656,Froidevaux,383,382,18.37935797217608
6636,Pyrenees,3437,3436,20.1731303915073
5021,Rue_Fbg_St_Martin,835,2653,24.328826620039763
5584,Lecourbe,2934,2935,13.76610789577695
1580,Bd_de_la_Chapelle,837,838,20.22922987570946
656,Froidevaux,383,382,18.05941808768376
6636,Pyrenees,3437,3436,19.508711968224617
5021,Rue_Fbg_St_Martin,835,2653,22.585374795521144
5584,Lecourbe,2934,2935,12.998155164714147
1580,Bd_de_la_Chapelle,837,838,24.23783226895665
656,Froidevaux,383,382,16.40911587290325
6071,Bd_Malesherbes,3114,3144,15.950531488360253
6636,Pyrenees,3437,3436,19.693824355388006
5020,Pt_de_Tolbiac,816,2654,19.028412302073416
670,Bd_Arago,388,375,9.646446048300705
5585,Lecourbe,2935,2936,18.483796669126896
1580,Bd_de_la_Chapelle,837,838,24.131439813689823
6071,Bd_Malesherbes,3114,3144,12.792736807204914
5020,Pt_de_Tolbiac,816,2654,20.629237013775786
4556,Bd_Suchet,2434,2433,23.932897671795413
670,Bd_Arago,388,375,10.406298847640796
5585,Lecourbe,2935,2936,21.483763240393746
1580,Bd_de_la_Chapelle,837,838,12.725207835356914
5355,PI_Leon_Frapie,781,2832,346.39718316322916
4388,Av_Foch,2353,2347,14.112676580057022
6071,Bd_Malesherbes,3114,3144,17.85344515401966
5020,Pt_de_Tolbiac,816,2654,14.450831831933796
4556,Bd_Suchet,2434,2433,26.015209534754163
671,Bd_Arago,375,388,6.528486632234452
5585,Lecourbe,2935,2936,23.582246671244608
1580,Bd_de_la_Chapelle,837,838,8.217804866545096
4388,Av_Foch,2353,2347,10.353392418854195
6071,Bd_Malesherbes,3114,3144,6.747970756164548
5020,Pt_de_Tolbiac,816,2654,18.077740542684225
4556,Bd_Suchet,2434,2433,21.295256450562423
671,Bd_Arago,375,388,7.492242224107261
5585,Lecourbe,2935,2936,22.13595552106362
1567,Bd_Magenta,831,830,13.784741088120002
1580,Bd_de_la_Chapelle,837,838,12.123490315388041
4388,Av_Foch,2353,2347,17.039127776588877
6071,Bd_Malesherbes,3114,3144,11.528546897018197
5020,Pt_de_Tolbiac,816,2654,20.320689804002015
5585,Lecourbe,2935,2936,22.358711650141856
1567,Bd_Magenta,831,830,19.403361648392888
1580,Bd_de_la_Chapelle,837,838,11.721439805683351
4388,Av_Foch,2353,2347,26.009003446618216
670,Bd_Arago,388,375,12.877820786365598
6071,Bd_Malesherbes,3114,3144,13.150996272014128
5020,Pt_de_Tolbiac,816,2654,18.121625746240944
5585,Lecourbe,2935,2936,22.510934463248685
1567,Bd_Magenta,831,830,20.25923449209745
4388,Av_Foch,2353,2347,21.53490917736055
670,Bd_Arago,388,375,7.947908652915471
6071,Bd_Malesherbes,3114,3144,12.485401730761613
6638,Pyrenees,3438,3437,21.285465951726188
5020,Pt_de_Tolbiac,816,2654,17.30262245440928
5585,Lecourbe,2935,2936,22.63296283965219
1567,Bd_Magenta,831,830,
671,Bd_Arago,375,388,5.331975974612512
6638,Pyrenees,3438,3437,20.188482580495712
5020,Pt_de_Tolbiac,816,2654,18.465980722056766
677,Bd_St_Jacques,389,391,22.305206462374805
5585,Lecourbe,2935,2936,18.575961171038834
1567,Bd_Magenta,831,830,
1482,Bd_Algerie,786,787,20.29931823326271
671,Bd_Arago,375,388,5.315995642834883
6638,Pyrenees,3438,3437,19.103884705904008
5020,Pt_de_Tolbiac,816,2654,16.650773555399454
677,Bd_St_Jacques,389,391,17.50007493167
5585,Lecourbe,2935,2936,13.76610789577695
1567,Bd_Magenta,831,830,
1482,Bd_Algerie,786,787,19.044638564656776
5455,PI_Mortemart,2862,2863,218.1877711777263
5020,Pt_de_Tolbiac,816,2654,17.085794386271125
4616,Bd_Exelmans,2435,2456,21.888697694217182
677,Bd_St_Jacques,389,391,22.173736961601826
5672,Convention,2973,2937,5.299239439544622
1567,Bd_Magenta,831,830,
1479,Bd_Serurier,786,785,12.170481819492156
5455,PI_Mortemart,2862,2863,385.62199805678813
5020,Pt_de_Tolbiac,816,2654,9.778226310780745
4616,Bd_Exelmans,2435,2456,22.731691552998832
678,Av_General_Leclerc,385,392,18.30281761364488
5672,Convention,2973,2937,9.061693307523703
1567,Bd_Magenta,831,830,25.631908256865287
551,Bd_Bonne_Nouvelle,323,336,21.177837368013087
1496,Bd_d'Algerie,787,796,26.2017870142786
5455,PI_Mortemart,2862,2863,344.9099422594479
5020,Pt_de_Tolbiac,816,2654,9.754501992874877
4616,Bd_Exelmans,2435,2456,21.605120431980197
5672,Convention,2973,2937,6.954299848864794
1567,Bd_Magenta,831,830,14.616557066064685
551,Bd_Bonne_Nouvelle,323,336,17.443883776227313
1496,Bd_d'Algerie,787,796,24.34634305369665
4983,Av_Claude_Vellefaux,2640,2639,14.632569090092288
5020,Pt_de_Tolbiac,816,2654,9.5674987526405
4616,Bd_Exelmans,2435,2456,20.111958515570834
5672,Convention,2973,2937,9.352049060549728
1567,Bd_Magenta,831,830,12.505302305805847
551,Bd_Bonne_Nouvelle,323,336,17.94280650653079
1481,Bd_Algerie,787,786,9.310854077514714
5332,PI_Montreuil,818,773,433.403376509296
4983,Av_Claude_Vellefaux,2640,2639,17.904084875497457
5020,Pt_de_Tolbiac,816,2654,10.83934103149355
4616,Bd_Exelmans,2435,2456,23.44663007446825
5672,Convention,2973,2937,9.142869899294897
1567,Bd_Magenta,831,830,18.524462972871177
551,Bd_Bonne_Nouvelle,323,336,17.36120107565924
4866,Bd_de_Reuilly,2585,2592,9.491121985567279
1481,Bd_Algerie,787,786,20.622218984655476
662,Pl_Denfert_Rochereau,384,385,15.887965219817701
677,Bd_St_Jacques,389,391,22.63844471153463
5332,PI_Montreuil,818,773,467.54618538315935
4983,Av_Claude_Vellefaux,2640,2639,15.29286677129506
5020,Pt_de_Tolbiac,816,2654,19.615039518155072
4616,Bd_Exelmans,2435,2456,11.917759114084635
5672,Convention,2973,2937,10.806467402239848
1567,Bd_Magenta,831,830,14.438768555863172
551,Bd_Bonne_Nouvelle,323,336,21.79517544201775
4866,Bd_de_Reuilly,2585,2592,0.1017468117827666
5455,PI_Mortemart,2862,2863,485.69972964152964
662,Pl_Denfert_Rochereau,384,385,24.901962240303128
5021,Rue_Fbg_St_Martin,835,2653,17.81611076671238
678,Av_General_Leclerc,385,392,19.892731133574355
5332,PI_Montreuil,818,773,240.0789977544751
4979,Av_Claude_Vellefaux,2624,2639,14.152805777747236
1567,Bd_Magenta,831,830,19.514993880761843
553,Reaumur,327,309,12.458539468368702
4866,Bd_de_Reuilly,2585,2592,9.214615119250341
5388,PI_Pre_St_Gervais,788,2842,307.9648256260691
5455,PI_Mortemart,2862,2863,409.5660158700564
662,Pl_Denfert_Rochereau,384,385,10.477814919204109
5021,Rue_Fbg_St_Martin,835,2653,25.638796545060778
678,Av_General_Leclerc,385,392,18.948967391863487
5332,PI_Montreuil,818,773,0.2537650112007553
4979,Av_Claude_Vellefaux,2624,2639,11.135360764683591
5367,PE_Villette,973,937,185.17120951324873
553,Reaumur,327,309,11.297041895830459
5362,PE_Pre_St_Gervais,789,2836,211.18010266727612
5455,PI_Mortemart,2862,2863,296.96160303575437
662,Pl_Denfert_Rochereau,384,385,13.895192434869728
5021,Rue_Fbg_St_Martin,835,2653,
4904,Bd_Diderot,2582,2602,21.818691517691946
5332,PI_Montreuil,818,773,234.8087709290187
553,Reaumur,327,309,
5455,PI_Mortemart,2862,2863,
662,Pl_Denfert_Rochereau,384,385,24.49603921001922
5021,Rue_Fbg_St_Martin,835,2653,15.53358885730431
4904,Bd_Diderot,2582,2602,17.003689199158675
5259,Av_Grande_Armee,2778,2777,0.13975795212401573
553,Reaumur,327,309,12.74862747786372
662,Pl_Denfert_Rochereau,384,385,19.884708746831304
5021,Rue_Fbg_St_Martin,835,2653,34.35631019153004
4904,Bd_Diderot,2582,2602,5.4167718875415165
5259,Av_Grande_Armee,2778,2777,11.537495009887827
6643,Pyrenees,725,3439,14.315287876819395
684,Av_General_Leclerc,394,396,20.13879101396523
553,Reaumur,327,309,16.318763565281568
1498,Bd_d'Algerie,796,797,16.719538858769123
5021,Rue_Fbg_St_Martin,835,2653,24.11083780724324
4904,Bd_Diderot,2582,2602,0.05769099824992285
5259,Av_Grande_Armee,2778,2777,16.097250659947342
6643,Pyrenees,725,3439,26.019575464888753
684,Av_General_Leclerc,394,396,19.34671826766617
5586,Lecourbe,2936,2937,21.958067573266504
553,Reaumur,327,309,16.323378338654475
1498,Bd_d'Algerie,796,797,15.776075645537297
5021,Rue_Fbg_St_Martin,835,2653,25.305444241370676
4904,Bd_Diderot,2582,2602,7.099843477533973
5725,Alesia,2997,2996,13.775272817929448
5260,Av_Grande_Armee,2777,2346,
1838,Pl_Lachambeaudie,975,815,20.117617615960594
4585,Bd_Murat,2435,2449,22.778958156784192
684,Av_General_Leclerc,394,396,18.68651896452496
5586,Lecourbe,2936,2937,19.700001622076808
553,Reaumur,327,309,21.068101248356317
1584,Bd_de_la_Chapelle,840,839,24.590479636954626
1500,Bd_d'Indochine,797,3480,12.129419120684567
5021,Rue_Fbg_St_Martin,835,2653,27.359120904821395
4900,Bd_Diderot,2509,2602,15.244810893963331
5725,Alesia,2997,2996,6.057197601940745
5260,Av_Grande_Armee,2777,2346,
6442,Neuve_Tolbiac,3331,2654,6.15275924225853
4585,Bd_Murat,2435,2449,23.206844441930272
685,Av_General_Leclerc,396,394,
5586,Lecourbe,2936,2937,
555,Reaumur,309,318,11.820860565665575
1584,Bd_de_la_Chapelle,840,839,7.078301555949322
1497,Bd_d'Algerie,797,796,18.177111322393703
5021,Rue_Fbg_St_Martin,835,2653,24.987525742389348
4900,Bd_Diderot,2509,2602,15.295087033773225
5725,Alesia,2997,2996,7.172065896448559
5260,Av_Grande_Armee,2777,2346,15.560244863611832
6442,Neuve_Tolbiac,3331,2654,6.830844890732941
4585,Bd_Murat,2435,2449,11.378247491001627
685,Av_General_Leclerc,396,394,17.935416899773834
5591,Sevres,2939,2938,25.871780924177386
555,Reaumur,309,318,10.0841827822686
1584,Bd_de_la_Chapelle,840,839,5.263716481635451
5021,Rue_Fbg_St_Martin,835,2653,24.107009548503992
4483,Av_Victor_Hugo,2355,2371,0.11911844330823738
4900,Bd_Diderot,2509,2602,8.214294728983074
5725,Alesia,2997,2996,10.804941586525262
5260,Av_Grande_Armee,2777,2346,14.899350705329717
5464,SE_A3_bretelle_4,2826,2867,0.34968068789512846
6645,Pyrenees,3439,3440,15.463557856215893
6442,Neuve_Tolbiac,3331,2654,13.51049321638303
4555,Bd_Suchet,2435,2434,21.92920296750654
685,Av_General_Leclerc,396,394,28.319647892087907
5591,Sevres,2939,2938,23.164103050412706
555,Reaumur,309,318,15.243909486442458
1584,Bd_de_la_Chapelle,840,839,4.957553074709629
6719,Bd_d'Indochine,798,3480,7.766261300738399
5021,Rue_Fbg_St_Martin,835,2653,11.476623265105111
4483,Av_Victor_Hugo,2355,2371,11.558535293531117
5013,Rue_Fbg_St_Martin,2653,2603,30.8658958571724
786,Gentilly_vers_A6A_bretelle_1,3154,3153,21.26981166630272
5260,Av_Grande_Armee,2777,2346,17.62443020207882
5464,SE_A3_bretelle_4,2826,2867,0.39083857247956916
6645,Pyrenees,3439,3440,19.016616807955128
6442,Neuve_Tolbiac,3331,2654,12.168083381648843
4555,Bd_Suchet,2435,2434,26.015209534754163
5591,Sevres,2939,2938,32.66469594187509
555,Reaumur,309,318,20.215507899499883
1584,Bd_de_la_Chapelle,840,839,11.980422945335691
1501,Bd_d'Indochine,799,960,7.683680815783668
5464,SE_A3_bretelle_4,2826,2867,0.4929260881658704
5021,Rue_Fbg_St_Martin,835,2653,22.911838754133882
4483,Av_Victor_Hugo,2355,2371,6.824298289481139
5013,Rue_Fbg_St_Martin,2653,2603,32.67735494197865
786,Gentilly_vers_A6A_bretelle_1,3154,3153,24.84246154785084
5034,Av_d'Italie,2657,2642,16.891766293665636
5464,SE_A3_bretelle_4,2826,2867,0.358803129497757
6645,Pyrenees,3439,3440,17.839373869941173
4142,Bercy_bretelle_9,977,3157,0.12544123088462059
6442,Neuve_Tolbiac,3331,2654,10.392620460659655
4555,Bd_Suchet,2435,2434,23.896939721773848
687,Av_Rene_Coty,3351,387,13.09732278997066
5591,Sevres,2939,2938,38.57664984003141
555,Reaumur,309,318,14.594747255416952
1584,Bd_de_la_Chapelle,840,839,9.34934087409877
1501,Bd_d'Indochine,799,960,7.1630576525974625
5464,SE_A3_bretelle_4,2826,2867,423.8855533844429
5020,Pt_de_Tolbiac,816,2654,18.337454483286447
4483,Av_Victor_Hugo,2355,2371,23.185437281571332
5013,Rue_Fbg_St_Martin,2653,2603,16.039433389389888
786,Gentilly_vers_A6A_bretelle_1,3154,3153,26.363139122711274
5034,Av_d'Italie,2657,2642,16.03040057581316
4142,Bercy_bretelle_9,977,3157,0.14443603742419353
6442,Neuve_Tolbiac,3331,2654,5.336960828746566
4555,Bd_Suchet,2435,2434,21.295256450562423
687,Av_Rene_Coty,3351,387,15.676843510340271
5591,Sevres,2939,2938,23.245887349871552
556,Reaumur,318,322,21.68018068916891
1584,Bd_de_la_Chapelle,840,839,2.8569542416509996
5464,SE_A3_bretelle_4,2826,2867,0.2615578087505693
5020,Pt_de_Tolbiac,816,2654,19.58059401396772
4483,Av_Victor_Hugo,2355,2371,28.427494433863103
5013,Rue_Fbg_St_Martin,2653,2603,14.892464249720348
786,Gentilly_vers_A6A_bretelle_1,3154,3153,8.729708627044227
5034,Av_d'Italie,2657,2642,22.096342914813015
4142,Bercy_bretelle_9,977,3157,25.587899141368524
6442,Neuve_Tolbiac,3331,2654,6.135101262664605
4555,Bd_Suchet,2435,2434,11.336481554224909
5591,Sevres,2939,2938,12.664878973290225
556,Reaumur,318,322,13.610236371293874
1584,Bd_de_la_Chapelle,840,839,5.370394224696323
5464,SE_A3_bretelle_4,2826,2867,383.3858835323053
5020,Pt_de_Tolbiac,816,2654,16.29043276076277
5013,Rue_Fbg_St_Martin,2653,2603,31.3786751263838
786,Gentilly_vers_A6A_bretelle_1,3154,3153,0.3496400328393475
4991,Tolbiac,2643,2642,19.75102161837508
4142,Bercy_bretelle_9,977,3157,17.58187031758118
6442,Neuve_Tolbiac,3331,2654,5.424176886701933
4555,Bd_Suchet,2435,2434,11.470598176614605
5588,Sevres,2929,2938,11.46766863709239
556,Reaumur,318,322,13.246800506451168
1582,Bd_de_la_Chapelle,838,839,3.6604099206076874
5479,Bagnolet_bretelle_6,3537,2868,25.432934285715987
5020,Pt_de_Tolbiac,816,2654,16.78312965548732
4930,Rue_du_Fbg_St_Martin,2606,2603,25.92243323088853
786,Gentilly_vers_A6A_bretelle_1,3154,3153,28.002026099103762
4991,Tolbiac,2643,2642,15.942968979743487
6442,Neuve_Tolbiac,3331,2654,6.434975617595966
5588,Sevres,2929,2938,12.74328856301729
556,Reaumur,318,322,12.955516369253758
1582,Bd_de_la_Chapelle,838,839,8.215304801228479
5387,PI_Chaumont,802,788,404.0084170366643
5479,Bagnolet_bretelle_6,3537,2868,27.174725427411737
5020,Pt_de_Tolbiac,816,2654,18.101040677606527
4930,Rue_du_Fbg_St_Martin,2606,2603,11.887933272306956
5727,Alesia,2998,2997,6.186526577128714
4991,Tolbiac,2643,2642,13.224606450757896
6647,Pyrenees,3440,3441,16.294778345517148
5588,Sevres,2929,2938,11.56964892735381
556,Reaumur,318,322,13.973531950294282
1582,Bd_de_la_Chapelle,838,839,3.93947796319838
5364,PE_Pantin,804,808,576.9450179129461
4930,Rue_du_Fbg_St_Martin,2606,2603,22.920533013918305
5727,Alesia,2998,2997,6.737662884550538
6647,Pyrenees,3440,3441,7.183669009898354
6442,Neuve_Tolbiac,3331,2654,7.347234754480669
5588,Sevres,2929,2938,13.585247936595552
556,Reaumur,318,322,23.53295754239685
1582,Bd_de_la_Chapelle,838,839,20.327713268067836
5020,Pt_de_Tolbiac,816,2654,9.544673178802638
4930,Rue_du_Fbg_St_Martin,2606,2603,24.16865311045885
5727,Alesia,2998,2997,8.46752695620285
5264,PE_Gentilly,456,457,205.5973730972483
5479,Bagnolet_bretelle_6,3537,2868,30.344740582194472
6647,Pyrenees,3440,3441,16.68726927052447
6442,Neuve_Tolbiac,3331,2654,7.259948203443836
5588,Sevres,2929,2938,24.68679599498565
556,Reaumur,318,322,20.650773162132438
1582,Bd_de_la_Chapelle,838,839,8.03272101535962
4839,Av_Jean_Jaures,806,3398,15.271686841470105
5020,Pt_de_Tolbiac,816,2654,18.510412393154166
5727,Alesia,2998,2997,7.676589423690426
5479,Bagnolet_bretelle_6,3537,2868,30.590455844554718
702,Alesia,396,403,13.216965248681985
556,Reaumur,318,322,23.55836952750161
1582,Bd_de_la_Chapelle,838,839,2.7758624323832057
5020,Pt_de_Tolbiac,816,2654,18.694227617402625
4496,Quai_d'Orsay,2357,2359,0.11811696301361131
687,Av_Rene_Coty,3351,387,27.82711994320009
5727,Alesia,2998,2997,9.059551457631228
5264,PE_Gentilly,456,457,28.09715789804941
702,Alesia,396,403,13.893970187517885
556,Reaumur,318,322,20.457295190124192
5215,PI_Pont_Aval,598,2727,302.72216261030013
1582,Bd_de_la_Chapelle,838,839,7.197665102104117
4496,Quai_d'Orsay,2357,2359,10.516789889737609
6091,Gentilly_bretelle_16,455,3154,0.0887573730738348
5264,PE_Gentilly,456,457,0.19596430501694095
5479,Bagnolet_bretelle_6,3537,2868,25.250652788441844
702,Alesia,396,403,26.4638737298926
559,Turbigo,340,341,21.407378608226935
5215,PI_Pont_Aval,598,2727,293.8969690990898
1582,Bd_de_la_Chapelle,838,839,2.7859295990150863
4496,Quai_d'Orsay,2357,2359,15.743029261695666
6091,Gentilly_bretelle_16,455,3154,0.07184858838438023
6652,Av_Pdt_Wilson,2461,3445,18.886983260309197
5434,PI_Ambass_Russie,2437,2796,
1566,Bd_Magenta,830,831,16.523241357529887
559,Turbigo,340,341,21.268093800005477
5215,PI_Pont_Aval,598,2727,301.35493816962423
1582,Bd_de_la_Chapelle,838,839,5.237653336352488
1513,Av_Jean_Jaures,807,806,12.04040434037279
4901,La_Fayette,2601,2603,4.0035132850387125
6091,Gentilly_bretelle_16,455,3154,0.06946427857670315
5266,PE_Poterne,457,478,38.43677474388112
6652,Av_Pdt_Wilson,2461,3445,17.076003548714286
5434,PI_Ambass_Russie,2437,2796,255.02312553117926
1566,Bd_Magenta,830,831,16.407532653210744
559,Turbigo,340,341,32.403870986859005
1582,Bd_de_la_Chapelle,838,839,3.869309750636999
5365,PE_Zenith,808,2837,311.0244787634846
671,Bd_Arago,375,388,5.508154989958286
4494,Quai_d'Orsay,2359,2669,0.09634315042046683
4901,La_Fayette,2601,2603,4.0039337478115264
6091,Gentilly_bretelle_16,455,3154,0.0651052308983803
5266,PE_Poterne,457,478,41.43982361080748
5516,Quai_Francois_Mauriac,2704,2253,9.422858150519241
6652,Av_Pdt_Wilson,2461,3445,9.434107158402062
1058,Bd_Brune,589,588,6.357298475554009
5434,PI_Ambass_Russie,2437,2796,255.94385685155464
5593,Sevres,202,2939,17.02431230735259
1566,Bd_Magenta,830,831,15.195172323263241
559,Turbigo,340,341,19.424988459827045
1593,Bd_de_la_Chapelle,847,840,18.373941074018834
671,Bd_Arago,375,388,6.719355579007227
4494,Quai_d'Orsay,2359,2669,0.07899976852427679
4901,La_Fayette,2601,2603,4.1870889892683785
6091,Gentilly_bretelle_16,455,3154,0.15310763768020386
5266,PE_Poterne,457,478,42.15103104856405
5516,Quai_Francois_Mauriac,2704,2253,8.019864025629374
1058,Bd_Brune,589,588,13.308088154713031
5434,PI_Ambass_Russie,2437,2796,174.3145947968467
5593,Sevres,202,2939,18.695474611092536
1566,Bd_Magenta,830,831,23.250093149388427
559,Turbigo,340,341,23.899482819850707
1593,Bd_de_la_Chapelle,847,840,15.422420224831065
671,Bd_Arago,375,388,6.261551514118404
4494,Quai_d'Orsay,2359,2669,7.712323711373946
4901,La_Fayette,2601,2603,4.190363368130825
6091,Gentilly_bretelle_16,455,3154,0.05976044203546963
5516,Quai_Francois_Mauriac,2704,2253,9.289231806962315
1058,Bd_Brune,589,588,5.900689229264729
5435,PE_Muette,2438,2440,601.5664569992206
5593,Sevres,202,2939,14.158232363903767
1566,Bd_Magenta,830,831,16.938617315276797
559,Turbigo,340,341,33.65325718536727
1593,Bd_de_la_Chapelle,847,840,19.655659159917477
5481,Bagnolet_bretelle_5,2877,2878,28.32803072613389
671,Bd_Arago,375,388,10.78553060964813
4400,Quai_d'Orsay,2359,3522,9.579997434162776
6091,Gentilly_bretelle_16,455,3154,0.07385562473471875
5516,Quai_Francois_Mauriac,2704,2253,9.330544697644182
1058,Bd_Brune,589,588,6.672098770204398
5435,PE_Muette,2438,2440,
5593,Sevres,202,2939,9.963765875287212
1566,Bd_Magenta,830,831,14.730066268308027
1593,Bd_de_la_Chapelle,847,840,20.93325686962618
5481,Bagnolet_bretelle_5,2877,2878,33.55735675390771
671,Bd_Arago,375,388,21.6709495036899
4400,Quai_d'Orsay,2359,3522,7.241272527999583
5516,Quai_Francois_Mauriac,2704,2253,8.680523488757865
842,Bd_Massena,472,484,18.113259857862996
5435,PE_Muette,2438,2440,447.58750676736275
709,Av_Jean_Moulin,409,410,26.18041860112768
5593,Sevres,202,2939,17.870357351319058
1566,Bd_Magenta,830,831,14.1819126095002
1593,Bd_de_la_Chapelle,847,840,22.719300336532232
5480,SI_A3_bretelle_2,2834,2878,34.52342558357145
671,Bd_Arago,375,388,9.985386396590654
4400,Quai_d'Orsay,2359,3522,16.677399719680476
5516,Quai_Francois_Mauriac,2704,2253,7.634830613144462
815,Massena,472,473,14.984266762932927
5435,PE_Muette,2438,2440,236.27914876864372
709,Av_Jean_Moulin,409,410,26.794455157288414
5597,Bd_Garibaldi,2941,2940,10.738500693030518
1566,Bd_Magenta,830,831,14.929136742385078
1593,Bd_de_la_Chapelle,847,840,4.655733615993158
5480,SI_A3_bretelle_2,2834,2878,42.90096485983249
671,Bd_Arago,375,388,13.853475295811485
