Identifiant noeud amont,Identifiant noeud aval,cost
2826,2867,663.012981576444
3338,3339,15.53101372609259
3427,3432,7.051149721184575
3328,3329,8.060527239859118
3311,2417,18.23222979244565
2087,2850,62.4933540447579
59,3267,12.739868112160789
769,3478,7.396394820716476
3338,3339,15.53101372609259
3427,3432,14.02481428059789
3328,3329,16.032477257302197
3311,2417,20.497103058587964
2087,2850,55.588011056386854
130,3268,13.210692127600769
769,3478,7.396394820716476
3079,479,0.14072322418318994
3338,3339,15.53101372609259
3427,3432,14.02481428059789
3328,3329,16.032477257302197
3311,2417,0.1132436633071158
2081,2851,134.7646553267817
130,3268,13.210692127600769
769,3478,7.396394820716476
3537,2868,25.370624084143763
3339,3342,9.06116584956768
3328,3329,16.032477257302197
3239,3240,12.425371495392469
2081,2851,114.56678858338395
130,3268,9.901181263336394
736,3479,6.727631819157425
487,484,1.1051664943205433
3339,3342,9.06116584956768
2856,2444,265.00675032482843
161,158,13.530890790095132
3131,3241,18.93788907905009
2081,2851,18.065869698261327
130,3268,9.901181263336394
2261,2269,22.96607972579851
734,3479,5.809010515642763
472,484,0.6091091022233672
3339,3338,15.835442766429026
2856,2444,176.67116688321894
3117,2271,12.38531199239821
2081,2851,20.310077114194414
130,3268,9.901181263336394
2261,2269,22.96607972579851
734,3479,5.809010515642763
3339,3338,15.835442766429026
2856,2444,176.67116688321894
3117,2271,13.923860065988048
2081,2851,20.310077114194414
130,3268,9.901181263336394
2269,2271,9.492322773090267
734,3479,5.809010515642763
3339,3338,15.835442766429026
514,524,17.28040158934543
2856,2444,176.67116688321894
3117,2271,13.923860065988048
3118,161,12.069837329476147
3298,3252,12.77063932030583
2081,2851,18.065869698261327
184,3269,17.33252721796217
2269,2271,9.492322773090267
734,3479,5.809010515642763
2877,2878,42.77701750515714
484,487,4.481195176630886
514,524,15.370964949638754
3117,2271,13.923860065988048
158,161,0.07492776894275956
3165,969,0.19601650949844526
3298,3253,28.95839867662181
2803,2852,263.40401122266235
184,3269,19.485636189137594
2269,2271,4.772383272658642
798,3480,8.732513168217368
2834,2878,46.91142045997998
489,488,10.533229745118355
514,524,15.370964949638754
2271,3117,13.903753278684475
3165,969,200.13285619791264
3332,3330,7.577244753335496
2526,3256,29.37993995642157
2803,2852,395.1060168339935
184,3269,19.485636189137594
2269,2271,4.772383272658642
798,3480,8.732513168217368
2834,2878,46.91142045997998
487,488,23.363512338969944
2453,2454,37.51987468407328
514,524,15.370964949638754
3165,969,200.13285619791264
3332,3330,7.577244753335496
3315,3316,23.510404192167012
2803,2852,35.310612661822354
184,3269,19.485636189137594
2271,2269,9.966485612797962
798,3480,8.732513168217368
529,489,8.815528905159077
2453,2454,37.51987468407328
514,524,15.370964949638754
3165,969,200.13285619791264
3332,3330,7.577244753335496
3315,3316,23.510404192167012
2803,2852,39.69702417260774
184,3269,17.33252721796217
2271,2269,9.966485612797962
797,3480,8.458482114473423
2453,2454,25.013249789382186
514,524,15.370964949638754
2372,2371,33.859131926635875
3165,969,200.13285619791264
3332,3330,7.577244753335496
3259,3258,13.480674549374918
3315,3316,23.510404192167012
2768,2852,9.424098974868388
263,3271,13.548793347211447
2271,2269,9.966485612797962
797,3480,8.458482114473423
2454,2477,15.688228386711199
3342,3343,16.718669851218493
514,524,15.370964949638754
2372,2371,33.859131926635875
3165,969,200.13285619791264
3331,3330,9.131654626385101
3086,3087,17.71831948605534
3315,3316,23.510404192167012
2768,2852,5.326664637969088
263,3271,13.548793347211447
2271,2269,5.010774534611131
2454,2477,15.688228386711199
3342,3343,25.07800477682774
514,524,15.370964949638754
2372,2371,33.859131926635875
3165,969,200.13285619791264
3331,3330,9.131654626385101
3315,3316,23.510404192167012
3155,2783,252.95469022521044
2768,2852,5.326664637969088
263,3271,15.2318732661197
2454,2477,23.532342580066796
3342,3343,16.718669851218493
514,524,15.370964949638754
2372,2371,33.859131926635875
3165,969,353.1237418614491
3331,3330,13.697481939577653
3086,3087,17.71831948605534
3315,2528,31.094972986654945
3155,2783,252.95469022521044
2768,2852,5.326664637969088
2454,2477,23.532342580066796
3342,3343,16.718669851218493
514,524,17.28040158934543
2245,169,18.42250556705752
2372,2371,33.859131926635875
3165,969,0.19601650949844526
3331,3330,13.697481939577653
3086,3087,17.71831948605534
3315,2528,31.094972986654945
3155,2783,168.6364601501403
2768,2852,10.594794499696757
2454,2477,23.532342580066796
3342,3343,16.718669851218493
514,524,17.28040158934543
2372,2371,17.02309947692743
3165,969,35.478988219218586
3330,3331,9.1091366908174
3086,3087,17.71831948605534
3315,2528,31.094972986654945
2768,2852,10.594794499696757
3111,3118,6.521675881543062
2372,2371,17.02309947692743
3165,969,35.478988219218586
3330,3331,9.1091366908174
3315,2528,31.094972986654945
2768,2852,10.594794499696757
491,493,1.029957928444922
3111,3118,6.521675881543062
2372,2371,17.02309947692743
3330,3331,9.1091366908174
726,3282,21.769761149221797
3315,2528,31.094972986654945
231,237,15.021907256319256
495,497,18.8381542954845
2372,2371,17.02309947692743
2654,3331,9.684145940824939
43,305,10.934043509756643
231,237,10.014604837546171
495,497,18.8381542954845
2455,2449,11.062537899855911
2863,2856,499.6412923772565
2355,2371,26.980064758169515
2654,3331,9.684145940824939
43,305,10.934043509756643
2524,3289,18.864602659227337
231,237,10.014604837546171
2456,2466,9.395747612814267
2445,2857,699.7283033657385
2355,2371,26.980064758169515
2654,3331,14.526218911237407
3087,3088,16.338701345446225
43,305,10.934043509756643
498,3290,30.453268232612928
3316,3315,23.7432379407891
231,237,8.908018667651566
2456,2466,18.688245251861346
2355,2371,26.980064758169515
2654,3331,14.526218911237407
43,305,10.934043509756643
3316,3315,23.7432379407891
2827,3160,24.561719967822622
231,237,8.908018667651566
2355,2371,26.980064758169515
2654,3331,14.526218911237407
43,305,10.934043509756643
3316,3315,23.7432379407891
2355,2371,26.980064758169515
3330,3332,7.528850915442994
3087,3088,8.214485206826554
43,305,16.401065264634966
2355,2371,26.980064758169515
3330,3332,7.528850915442994
3087,3088,16.338701345446225
3537,2868,28.52225440515541
2355,2371,0.14906113126060505
3330,3332,7.528850915442994
3087,3088,16.338701345446225
2355,2371,13.56456294471506
3087,3088,16.338701345446225
2555,3191,27.320729273117358
2058,3129,12.154424758402913
2877,2878,42.77701750515714
2355,2371,13.56456294471506
3088,3087,9.042952783766882
2555,3191,27.320729273117358
2058,3129,12.154424758402913
2371,2372,33.61290872786831
2555,3191,27.320729273117358
2058,3129,10.811394398358392
2371,2372,33.61290872786831
2528,3315,31.331007174329397
2862,2863,31.33571771305737
2555,3191,27.320729273117358
2903,2900,12.181360382512702
2460,3062,26.87745040628051
3351,387,7.888695946466217
2371,2372,33.61290872786831
3088,3087,0.0993731075139218
3317,3316,26.71752508059602
2862,2863,31.33571771305737
2865,976,0.2075484508409855
2555,3191,27.320729273117358
2903,2900,12.181360382512702
2460,3062,26.87745040628051
3351,387,15.690702926487749
2371,2372,33.61290872786831
3088,3087,0.0993731075139218
3315,3316,23.510404192167012
2862,2863,0.1946317870376234
2865,976,0.2075484508409855
231,238,5.846997786713731
2902,2900,0.6226830235810866
2460,3062,26.87745040628051
3351,387,7.888695946466217
2371,2372,33.61290872786831
3088,3087,0.0993731075139218
2862,2863,350.62916434827855
2865,976,317.8604524629693
231,238,0.0642527229309201
2902,2900,0.6226830235810866
3351,387,7.888695946466217
3129,3130,25.204430997975376
2371,2372,33.61290872786831
3334,3333,14.32157335832923
3088,3087,9.042952783766882
2862,2863,350.62916434827855
231,238,5.846997786713731
3361,3370,20.463259718018616
3129,3130,22.41941099819909
2371,2372,16.899307702961416
3334,3333,14.32157335832923
3302,3318,24.03255829750802
2862,2863,233.7527762321857
231,238,5.846997786713731
2902,2901,14.704656519000434
3361,3370,20.463259718018616
3130,3129,25.05729157051694
2371,2372,16.899307702961416
3334,3333,14.32157335832923
3317,3316,26.71752508059602
2863,2856,0.2773473729543472
231,238,5.846997786713731
2900,2902,7.1112842718142035
3361,3370,20.463259718018616
3130,3129,25.05729157051694
2371,2372,16.899307702961416
3325,3333,13.683133860665606
3322,3321,14.497330093478887
3317,3316,26.71752508059602
2863,2856,333.094194918171
231,238,8.770496680070597
3361,3370,20.463259718018616
3130,3131,26.934102472639147
2371,2372,16.899307702961416
3325,3333,13.683133860665606
678,3322,21.199907798869518
3317,3316,26.71752508059602
2863,2856,499.6412923772565
3361,3370,20.463259718018616
3130,3131,26.934102472639147
2371,2372,16.899307702961416
3325,3333,13.683133860665606
3317,3316,26.71752508059602
2863,2856,499.6412923772565
2903,2904,17.25783817422512
3361,3370,10.288158200771791
2371,2372,16.899307702961416
3338,3334,6.701891318059603
2609,3325,21.126776728030606
3318,3317,37.68865300026038
2863,2856,44.652927045649896
3259,3258,13.480674549374918
3361,3370,10.288158200771791
388,2898,11.19797928249739
3434,3435,10.222449079378187
3338,3334,6.701891318059603
48,49,16.30277479013635
3318,3317,37.68865300026038
2863,2856,50.19987450473685
520,2555,8.834068586492315
3259,3258,6.777576707144295
2546,2898,0.6927648681406554
3434,3435,10.222449079378187
3338,3334,6.701891318059603
48,49,16.30277479013635
3318,3317,37.68865300026038
2863,2856,50.19987450473685
520,2555,8.834068586492315
3259,3258,6.777576707144295
2902,2900,7.839197836613882
3434,3435,10.222449079378187
3017,3149,27.448343165991446
48,49,16.30277479013635
3329,3327,4.042404722393956
3318,3317,37.68865300026038
2863,2856,44.652927045649896
520,2555,8.834068586492315
3259,3258,13.480674549374918
2462,2489,365.52538678933774
2900,2902,7.1112842718142035
3434,3435,10.222449079378187
3017,3149,30.85807523630094
48,49,16.30277479013635
3318,3317,37.68865300026038
2445,2857,466.485535577159
520,2555,8.834068586492315
3259,3258,13.480674549374918
3434,3435,10.222449079378187
3017,3149,30.85807523630094
48,49,16.30277479013635
3318,3317,37.68865300026038
2445,2857,466.485535577159
3434,3435,10.222449079378187
3017,3149,30.85807523630094
49,50,7.011244891540004
3318,3317,18.948438801235884
2445,2857,466.485535577159
3137,3138,23.36364658973034
2909,2910,7.951431066161336
3434,3435,10.222449079378187
3017,3149,30.85807523630094
49,50,7.011244891540004
3318,3317,18.948438801235884
2445,2857,62.53469710901131
3364,3366,18.672669874611454
3137,3138,23.36364658973034
3434,3435,10.222449079378187
3017,3149,46.28711285445141
3334,3333,14.32157335832923
514,524,17.28040158934543
2445,2857,62.53469710901131
136,3532,8.281051366544531
3364,3366,18.672669874611454
3137,3138,23.36364658973034
3434,3435,10.222449079378187
514,524,15.370964949638754
2445,2857,0.3884142677578343
136,3532,8.281051366544531
3364,3366,18.672669874611454
2862,2863,350.62916434827855
2782,2911,4.492220118998049
3339,3338,15.835442766429026
514,524,15.370964949638754
2656,3171,10.569668316798614
2466,2472,3.6703080263778274
3364,3366,18.672669874611454
2862,2863,350.62916434827855
2361,2372,8.263842119947276
3458,3336,19.811201494402166
3334,3338,7.388482258414473
514,524,15.370964949638754
2656,3171,10.569668316798614
4,5,12.890833529611204
2466,2472,7.300282997520733
3364,3366,18.672669874611454
2862,2863,233.7527762321857
2974,2914,5.424215099324542
2361,2372,8.263842119947276
3458,3336,19.811201494402166
514,524,15.370964949638754
3171,2656,10.541333809500818
4,5,12.890833529611204
2466,2472,7.300282997520733
3364,3366,18.672669874611454
2862,2863,233.7527762321857
2361,2372,8.263842119947276
3458,3336,19.811201494402166
3338,3339,15.53101372609259
514,524,15.370964949638754
3171,2656,15.812000714251226
2466,2456,0.6982388238746696
3364,3366,18.672669874611454
2862,2863,233.7527762321857
2914,2915,17.649246993975588
2361,2372,8.263842119947276
3458,3336,19.811201494402166
3339,3342,9.06116584956768
514,524,17.28040158934543
2541,2560,18.575834909698465
2466,2456,0.6982388238746696
3364,3370,21.148365875309725
2862,2863,198.71905456541353
2361,2372,8.263842119947276
3435,3385,13.453986866164062
3458,3336,19.811201494402166
3413,3415,13.92376843183771
3342,3343,16.718669851218493
514,524,17.28040158934543
2541,2560,18.575834909698465
2931,2922,24.110427403686586
4,5,11.466432034626541
3364,3370,21.148365875309725
2862,2863,198.71905456541353
2361,2372,8.263842119947276
3435,3385,13.453986866164062
3339,3338,15.835442766429026
3413,3415,7.000347664625588
514,524,17.28040158934543
2865,976,37.56626960221838
2541,2560,18.575834909698465
2931,2922,24.110427403686586
3364,3370,21.148365875309725
2863,2856,499.6412923772565
3114,3144,10.276494764436077
2361,2372,8.263842119947276
3435,3385,13.453986866164062
3339,3338,15.835442766429026
3413,3415,7.000347664625588
514,524,17.28040158934543
2865,976,37.56626960221838
2541,2560,18.575834909698465
3364,3370,21.148365875309725
2863,2856,333.094194918171
2361,2372,8.263842119947276
3435,3385,13.453986866164062
3334,3338,7.388482258414473
3413,3415,0.076926897413468
51,52,9.879222869070514
514,524,17.28040158934543
2865,976,33.41530058539867
2541,2560,18.575834909698465
235,240,19.700452273405347
3364,3370,21.148365875309725
2863,2856,283.17166778638847
2920,2921,22.94244717846141
2361,2372,4.154749353122663
3435,3385,13.453986866164062
3334,3338,7.388482258414473
3413,3415,7.000347664625588
51,52,4.966902105444291
3364,3366,10.26322745671116
514,524,17.28040158934543
2865,976,317.8604524629693
2541,2560,18.575834909698465
235,240,19.700452273405347
3366,3411,11.833934755468098
2863,2856,283.17166778638847
2361,2372,4.154749353122663
3435,3385,13.453986866164062
2007,2005,15.311548322884803
3334,3338,7.388482258414473
3532,138,4.868947222233387
51,52,4.966902105444291
514,524,17.28040158934543
2865,976,317.8604524629693
2560,2541,18.76045995571883
235,240,19.700452273405347
3366,3411,11.833934755468098
2863,2856,283.17166778638847
2361,2372,4.154749353122663
3435,3385,13.453986866164062
2007,2005,15.311548322884803
3334,3338,7.388482258414473
3532,138,0.0535049145300372
51,52,9.879222869070514
2865,976,317.8604524629693
2560,2541,18.76045995571883
235,240,19.700452273405347
2959,2924,19.934921865009038
3366,3411,11.833934755468098
2361,2372,4.154749353122663
3435,3385,13.453986866164062
2007,2005,15.311548322884803
3532,138,0.0535049145300372
51,52,9.879222869070514
3364,3370,21.148365875309725
2560,2541,18.76045995571883
235,240,19.700452273405347
2929,2924,6.324275064531511
3366,3411,11.833934755468098
2959,2924,19.934921865009038
2379,2373,22.415324878626993
2007,2005,22.967322484327205
3532,138,0.0535049145300372
51,52,9.879222869070514
756,3626,6.5125825785790346
2560,2541,18.76045995571883
2929,2924,7.109899296150334
3366,3370,5.962372997510384
2923,2924,8.213504231392587
2379,2373,19.93849340032567
2007,2005,15.311548322884803
3532,138,0.0535049145300372
51,52,9.879222869070514
756,3626,6.5125825785790346
2560,2541,18.76045995571883
2923,2924,8.213504231392587
3366,3370,5.962372997510384
2379,2373,19.93849340032567
2007,2005,15.311548322884803
3532,138,0.0535049145300372
52,53,14.273998427502132
756,3626,3.274281848898852
2560,2565,13.765973868285135
2923,2924,8.213504231392587
3366,3370,11.859225412630543
3035,2925,12.867177057654796
2379,2373,22.415324878626993
2007,2005,15.311548322884803
52,53,14.273998427502132
756,3626,3.274281848898852
2560,2565,13.765973868285135
2469,2332,18.84732409423337
3366,3370,5.962372997510384
2379,2373,22.415324878626993
2007,2005,7.698071256257
52,53,14.273998427502132
501,3627,22.64146067077191
2560,2565,13.765973868285135
2469,2332,18.84732409423337
3366,3370,5.962372997510384
2938,2929,29.95227595104952
2379,2373,19.93849340032567
2007,2005,7.698071256257
52,53,7.17643014863367
506,3628,6.2346473328816625
810,3383,22.787966424573924
2560,2565,13.765973868285135
3035,2925,12.867177057654796
2469,2332,18.84732409423337
3366,3370,5.962372997510384
2379,2373,19.93849340032567
2007,2005,7.698071256257
52,53,7.17643014863367
506,3628,6.2346473328816625
2560,2565,13.765973868285135
3035,2925,12.867177057654796
